word,freq
계란,6
스웨덴,3
맹독,1
가금류,1
폐쇄했,1
초비상,2
늑장,6
가공품,3
흰자위,1
노른자위,1
사범,4
변변찮,1
동남아시아,6
국가연합,3
민다나오,1
이슬람국,2
추종,2
반군,1
계엄령,1
밀림,1
극악,4
습격,8
해킹,4
반정부,6
발렌시아,1
파라,5
마카이,5
군기지,4
차카,1
오시,1
라몬,1
무차초,2
바리,1
케이드,1
천주교,21
바티칸,9
안중근,3
외심,1
유묵,3
경천,2
대교구,4
브라,1
디,8
카를로,1
마뇨,1
천주교회,1
순교,11
격동,3
기해박해,1
병오박해,1
병오,1
세례명,3
사형,1
뤼순,1
감옥,5
월전,2
장우성,3
자상,4
실학자,1
요한,2
목민심서,1
무덤,3
십자가,9
오륜대,1
비녀,1
마리아,2
교황,2
그레고리오,1
대목구,1
칙서,1
미사,13
원종현,1
일엽,6
영문,3
김일엽,3
비구니,3
아메리칸,4
박진영,1
불교철학,1
출가,3
개화,2
신여,2
평남,1
용강,1
신정,1
자유연애,1
계몽운동,1
만공,1
문하,1
견성,1
참선,2
정진,2
심동보,3
제독,4
필승,3
나남,1
헛,2
덕목,2
간첩선,1
함장,2
함남,4
권총,6
의거,6
독립군,3
김규식,4
순사,4
십구일,1
투사,2
한성대,2
수근,2
문화원,6
학예연구사,2
자경단,3
앞잡이,2
목하,2
왼편,2
보도로,1
드라마틱,2
북청군,1
창주,1
재소,1
장총,1
기병총,1
갈비뼈,4
총상,2
경성,3
연인원,2
정의부,1
의용군,1
군자금,2
출옥,1
만주,4
대한제국,2
민호,1
숭실대,1
북로군정서,2
교관,1
국무위원,3
우사,1
도처,1
적군,1
우수리스크,1
총사,2
박환,1
정위,1
신민부,1
나중소,1
학생운동,1
변은진,1
총기,3
다이빙벨,6
수습위,1
대립,4
영화제,29
류승완,3
강혜정,2
외유,2
내강,2
김동호,4
강수연,4
달도,1
폐막식,1
서병수,2
부산시,3
일단락,3
잡음,5
영화인,1
시민사회,2
불통,1
연직,1
세월호,9
자율성,2
정관,6
군함도,7
스크린,4
독과점,2
제작사,7
부부인,1
영화제작,1
한국영,1
괴리감,1
일제시대,1
연상,6
소셜,2
에이전트,6
밀레니엄,3
뒷목,1
넌,2
노트북,1
브라운관,2
모니터,16
제리,1
양면,4
색종이,1
문구점,1
시험지,1
웹페이지,1
나열,2
갓띵작,1
바사,1
비담,1
인구론,1
시강,1
강탈,1
외계어,2
난무,2
세젤예,1
바이스,4
언더그라운드,3
클릭,3
슬랭,1
은어,2
엘런,1
제너,1
러스쇼,1
패드,9
한단,1
비디오테이프,2
복제,3
마마,3
마우스,9
크롤,1
글귀,3
비행청소년,1
이성훈,1
아날로그,1
플로,2
황지원,1
삐삐,1
유머,4
버즈피드,1
배낭여행,1
배낭,2
안락,1
김헌식,1
대중문화,5
강박,1
기보,1
컬처,2
멜론,1
가요,4
독무대,1
팝송,2
중등,20
동작구,4
흑석,1
대극장,3
양일간,1
샛별,2
소꿉친구,1
넷플릭스,2
합작,6
에드워드,1
집의,4
나위,1
리라,1
부푼,1
사치,4
입양,4
고아,1
학대,2
신예,5
영문학,4
전공자,6
마스트,1
저명,3
음악평론가,2
노먼,1
르브렉트,1
소나타,4
뉴잉글랜드,3
워즈워스,1
셰익스피어,9
도스토옙스키,1
러셀,1
셔먼,1
성숙,3
발레리,2
게르,2
기예,1
마린,1
두다멜,1
협연했,1
카네기홀,1
방탄소년단,5
유튜브,12
시청자,6
인포그래픽,2
업숏,1
아티스트,3
그래픽,2
보이밴드,1
기이,1
비욘세,1
잭슨,1
리애나,1
저스틴,6
비버,1
에드,8
시런,1
콜드플레이,1
레이디,4
가가,4
메탈리카,2
어워드,7
김홍신,7
만년필,3
원고지,2
모니카,3
았,1
인간시장,2
대발해,2
애달픈,1
장편소설,2
프레,5
면벽,1
해독제,2
고집,2
꾹꾹,1
사제,9
성가대,1
반주,2
복사,1
자전,2
붙이,4
저녁식사,4
친일파,1
부조리,1
매섭,1
논산시,1
공주시,1
고초,1
감고,3
오사,3
혜란,2
김경범,2
재훈,2
코오롱,1
니트,1
송진,3
무경,1
이방,5
커머스,1
치평,1
가부,1
지아,1
도이치,1
우천,2
화약,2
부민,3
김석주,1
외한,1
순길,1
전미은,1
인간성,2
운동회,1
멕스,1
규란,1
갑현,1
장수영,1
덕호,1
실학,1
윤정,2
조진우,1
현석,1
사회과학,1
정준,1
공과대학,1
박규열,1
김선길,1
김기승,1
최희,2
재산권,1
이숙,1
임동원,1
특별방송,1
허완,1
경영정보,2
용수,2
이진관,1
조성만,1
윤익규,1
기전,2
김재수,1
김상복,1
재무부,5
김수자,1
김정택,1
배선영,1
이주승,1
김성우,1
뉴스데스크,1
김태진,1
주병철,1
동백꽃,7
아가씨,7
채시라,4
오페라,12
잔디,3
기원,6
국립오페라단,2
변사,5
패션위크,2
총감독,3
라비,2
아타,2
무성영화,1
톤,2
모노드라마,1
국립무용단,1
묵향,1
박경서,3
적십자사,5
오찬,3
연방제,1
남북문제,3
날짜,11
제네바,2
중책,1
행군,2
고려연방제,1
후학,1
이산가족,5
상봉,7
절대로,3
해나,1
괴팅겐,1
동전,3
헌신,4
회견,3
스프린트,3
손정,2
왕성,2
우버,8
리프트,2
디디,1
추싱,1
브라질,8
요미우리신문,2
하순,2
야심,6
티모,1
바일,1
양사,1
합치,5
버라이즌,1
덩,2
재편,3
켜,4
고백,3
연례,1
제휴,6
기염,1
클라우드,2
능가,3
권수영,1
트라이래터럴,2
세미나,4
부경대,5
대연,1
미래관,1
이동규,2
기상청,10
모델링,5
오세아니아,1
엑스,4
원감,1
전문직,2
초등,21
학술원,2
이승원,2
노환,2
전기공학,1
국민훈장,1
모란,1
동탑,1
여경,6
해양경찰,3
해경,4
여상,1
해경이,1
창설,5
순경,1
금녀,1
수식어,1
태안,1
비엔날레,1
큐레이터,1
회계법인,5
도래,4
철강,2
석유화학,1
지탱,3
생명공학,2
나노기술,1
덕성여대,1
약대,10
신혜,2
약학,21
상품화,2
신약,18
국부,1
양질,8
전세계,2
제약기업,7
제약회사,3
떡,4
화이자,1
고지혈증,1
셀트리온,10
헬스,1
부가가치,6
특허권,1
토양,2
시판,1
가로막,3
약사,18
의료인,4
간호사,11
치과의사,1
한의사,1
인원,51
오영호,1
생명과학,4
증원,3
균,1
자연과학,2
마인드,1
이종욱,1
대웅제약,1
견인차,3
제약업,1
율과,1
조여,1
년제,2
입학생,1
약과,1
대학교육,2
본래,6
물성,1
실습,2
상의사,1
임상시험,1
므,2
가변,2
이종승,1
임파,5
버거,5
감자,10
코코넛오일,1
육즙,2
패티,3
치즈,5
식물성,2
서서,6
구별,6
채식주의자,1
실험실,2
배양,13
멤피스,3
미트,3
닭고기,2
오리고기,1
미트볼,1
마스트리흐트,1
뭉쳐,1
퍽퍽,1
지방세포,1
지방산,2
오메가,1
햄프턴,3
크리크,7
저스트,4
효모,5
우유,17
퍼펙트,4
젖소,4
염색체,1
카세인,1
훼,1
발효,5
비타민,1
칼슘,1
젖당,1
랍니,2
색상,2
표본,1
분자,1
대두,2
노랑,2
콜레스테롤,1
마요네즈,1
수수,4
스크램블,2
송아지,1
쪼,1
스톨,2
도축장,1
도살,2
마리나,1
환경오염,1
배설물,1
온실가스,9
배출량,6
소가,3
방귀,1
트림,1
메탄가스,1
메탄,1
이산화탄소,4
거랍니,1
오혜진,1
과학동아,1
별별,1
설국열차,2
양갱,1
꼬리,2
칸,11
바퀴벌레,1
함량,3
아미노산,1
전갈튀김,1
귀뚜라미,3
튀김,2
보충,2
번데기,2
간식,5
길거리,4
규격,3
벼메뚜기,1
백강잠,1
쌍별귀뚜라미,1
갈색거저리,1
유충,3
흰점박이꽃무지,1
장수풍뎅이,1
편입,6
미개발,1
약용,1
체험학습,2
희소,1
유한,1
문제점,1
탐험,3
임성훈,1
게이츠,6
제니퍼,1
터울,1
로리,3
피비,1
녀,2
사주지,2
불평,3
독서,10
습관,7
밥상머리,1
아이패드,5
잡스,3
학생인권,1
명꼴,1
여가부,1
본문,1
김보민,1
에듀,2
김인,40
슬럼프,3
타이틀,10
귀화,6
일린,4
쉐,3
세때,1
견학,3
얼짱,1
루지,17
프리쉐,16
난생처음,1
앞날,1
한국말,1
집합,1
슈테펜,1
토르,2
만류,5
버팀목,1
법도,1
메카,1
베르크,1
스타트,5
산도,1
활달,1
열공,2
스키점프,20
박규림,20
강칠구,3
바통,2
막연,1
동경,1
명맥,3
유외강,1
수줍음,1
강하,1
악바리,1
근성,1
활강,3
교정,24
열중,2
규림,2
노멀,2
총점,2
첫걸음,3
내디딘,1
다기,1
고행,1
무럭무럭,1
중압감,3
롤모델,1
텐데,1
기특하,1
대파,2
국전,2
시소,1
리바운드,1
장단점,2
농구인,1
올인,2
구창모,2
윤희상,2
윤영삼,1
김원중,2
문수구장,1
탄천,1
철종,1
펜싱,3
종별,3
양구,5
구위,4
토종,4
진격,3
승만,3
불운,4
친김,1
배영수,1
채운,6
최형우,9
김선빈,1
차명석,2
여유도,1
유격수,1
최원준,1
땅볼,1
완급,2
상급,2
정민태,1
침,2
의기양양,1
오르샤,7
맹공,2
독주,4
대추격,1
다득점,3
일등,1
이적,25
이타,1
에스포,1
르치,1
크로아티아,1
역습,4
끈끈,2
커리어,7
그랜드슬램,8
이도,4
조던,2
여동생,2
전자기기,3
반바지,1
열전,1
브리티시오픈,4
오죽,1
겹치,1
미식축구,1
페덱스,1
노스캐롤라이나주,1
퀘일,1
할로,3
게리,3
플레이어,3
호건,1
잭,3
클라우스,1
우주복,1
우주비행사,1
티샷,2
북아일랜드,1
양용,1
김경태,1
강성훈,1
안병훈,1
김시우,1
푸대접,1
불문,1
타이인,3
안영명,9
슬라이더,4
담장,5
노릇,10
장종훈,2
빙그레,8
마이코,1
그라임스,1
컵스,1
한신,1
다다,2
치면,2
심정수,1
타로,4
용정,18
윤동주,13
책상,7
칠판,1
와이지,1
응교,2
연길,1
교문,1
신발,5
마루,2
예배,1
모진,2
사투리,5
유영,2
극렬,2
볼셰비키,1
린치,1
윤씨,1
도회지,1
해란강,1
윤영석,1
인쇄소,1
괴뢰정부,1
만주제국,1
미션스쿨,1
은진,3
송몽규,1
문익환,1
정신분석학,1
처녀작,1
서시,1
제단,4
염소,5
심지,4
백옥,3
살라,2
아롱,1
선녀,4
꿩,3
도망,5
창구멍,4
만주국,1
어처구니,1
괴이,1
쩍,1
초가집,2
호로,2
씌어졌다,1
다방면,1
등사,1
윤일주,1
향내,4
승화,4
육필,2
윤인석,1
디즈니랜드,1
미키마우스,1
신데렐라,1
종교시설,1
일탈,1
술향,1
취하,1
양초,4
촛농,1
그믐밤,2
쪼개,4
반딧불,3
쪼끔,1
육신,1
어둠,2
상투,1
멸렬,1
창작,2
일기,4
예수,6
성탄절,1
불꽃,22
디아스포라,1
요약,3
고요한,1
품사,14
맞춤법,4
문법,2
띄어쓰기,7
명사,8
앞말,5
영희,3
대명사,3
동사,4
형용사,2
외래어,1
어의,1
띤,2
마곡역,2
홈앤쇼핑,2
사옥,1
저속,2
갑질,3
접미어,1
욕설,10
천박,1
접두어,1
어휘,2
전근,1
주종,1
가령,4
사주,3
교통법규,2
적확,1
모욕죄,1
범한,1
변환,2
욕속부달,1
과유,1
불급,1
김덕중,2
강릉시,6
일손,1
명함,4
소령,3
이종갑,3
농번기,1
밭일,1
마다,4
전전,1
헌화,1
정동진,5
흉물,1
내륙,5
대간,1
잔당,1
출몰,2
산세,1
손금,1
느닷없,1
골반,2
팔뼈,1
허송,1
통사정,1
재수술,1
허벅지,1
군복,2
정수기,2
다단계,1
민폐,1
치기,3
신경조직,1
무심코,1
흉터,3
성형수술,2
상이군인,2
외상후스트레스장애,1
지뢰,5
부사관,2
수류탄,1
폭발사고,2
진작,2
조촐하,1
학산,2
단경,1
칠성,3
승전,4
자살,6
생포,1
원수,1
은정,1
안치,2
얼라이브,3
조차,2
유제두,1
김보근,2
정성은,3
예시,1
요코,1
정원석,2
소꿉놀이,1
아흔,1
돌멩이,1
시시각각,1
답안,3
나니,2
미생,1
헤세,1
외주,6
일일,3
다큐프라임,1
방주,1
졸음,3
가로등,1
디네,1
동행,5
단가,7
다큐,1
저작권,1
환성,2
비통,1
부디,3
김광일,1
님,2
명복,1
단톡방,1
담뱃세,1
정의선,1
양복,2
알로하,1
스니커즈,1
옷차림,1
메이븐,4
다임러,1
투고,1
나우,1
로라,3
거스,1
캐피탈,2
딜카,1
낙제,1
지주회사,4
십,4
플랫폼,6
세분,4
움직,5
발표회,1
금세,1
십상,4
동일,4
조스팽,2
황금시대,2
송평,4
쌍,10
마차,4
역사상,4
노동시간,10
질곡,1
니콜라,2
사르코지,2
프랑수아,3
올랑드,4
폐해,2
에마뉘엘,6
롱,18
신생,5
파탄,3
피날레,2
조스,3
팽,2
하르트,1
슈뢰더,2
앙겔라,2
전성기,6
국제통화기금,1
팽이,1
전철수,2
갈랐,2
대차대조표,1
무역수지,1
무역흑자,1
무역적자,3
아랑곳,3
장원,6
사찰,8
무연,5
유골,22
재포,2
증명서,1
화장,5
반입,1
부숴,1
공이,2
관리인,2
궤,2
수마트라섬,1
포로수용소,1
전범,6
형무소,1
정신병,2
불꽃놀이,2
함포,2
악역,1
괴로움,1
산물,1
처형,1
후쿠미,3
가미카제,1
사천시,1
행위자,2
침략전쟁,1
동참,13
면죄부,1
찍,2
몸부림,2
박열,1
숙면,4
어쨌든,2
냉장고,4
일화,2
주원,1
홉,3
고문서,1
금식,2
수도사,2
원료,7
맥아,1
거품,3
탄산가스,1
유리잔,2
비평가,4
두루,7
필스너,1
굴곡,2
파인트,1
맥주잔,4
고블릿,1
튤립,1
사양,3
구해,1
희망봉,1
캐슬,1
펍,1
카스,2
필수품,1
드라이,1
냄새,7
청량,3
등등,5
입추,8
처서,1
꿀꺽,2
조경란,3
옥수수,8
김갑,3
명견,5
만리,6
일독,5
알라딘,1
교보,2
문고,1
치의,5
문템,6
등산,3
구두,5
라테,1
카페라테,1
야구모,1
백인,3
수익금,2
기성복,1
나스,2
파니,2
곡절,1
연지,1
뗏목,8
사벌등안,1
진리,1
화법,2
팬클럽,1
십수,1
봄날,4
유지태,1
세상인심,1
프랭클린,1
루스벨트,1
엘리,3
여사,7
퍼스트레이디,13
원형,4
직책,2
클린턴,8
힐러리,4
이스트,1
윙,1
웨스트윙,1
위세,1
부렸,1
세실리아,1
리비아,6
불가리아,1
대통령궁,1
비서실,3
브리지,8
트로뇌,2
프랑스인,6
청원,32
실의,3
뒷말,3
그림자,5
내조,2
육영수,1
이순자,1
무보수,1
이진,2
포터,1
탈환,4
천하,4
순위도,1
후지쓰,1
샤프,2
소니,2
에이수스,1
엣지,1
기종,1
스튜디오,5
단통법,1
선법,1
총무성,1
안드로이드폰,1
분수령,1
한컴,15
한글과컴퓨터,4
보호복,2
산청,5
임베디드,1
테크놀로지,1
포렌식,1
지엠,1
텍스트,1
장사,7
시장점유율,4
헬,12
스케,9
거대,2
저력,1
오피스,3
엠디,1
반감,5
한류,9
전자통신,2
분당차병원,1
길병원,3
정치면,1
감명,1
커뮤니케이션학,4
퇴직,6
누렸던,1
뭉칫돈,2
리버,1
스톱,10
처가,3
이동현,2
김광석,1
리얼,3
배후,4
관가,3
떨떠름,4
결막염,1
시끌,1
수국,4
꽃길,3
야자수,1
버드나무,1
외식,5
피자,9
이탈리안,2
치맥,3
미스터피자,6
호점,7
종료,10
꼬리표,6
피자헛,4
쪼그,1
점심시간,2
무한리필,1
되돌리기,2
교촌치킨,1
삼삼오오,1
차리기,1
하나로마트,1
양재,1
포도,13
최정호,1
생산자,2
화채,1
과일,8
비영리,2
정용진,2
메르세데스벤츠,4
축구장,1
야심작,1
제네시스,1
테슬라,3
친밀도,1
퇴짜,1
모듈,6
친환,5
전자부품,1
트레인,2
접합체,1
스택,2
공장장,1
김필수,1
산소,13
무공,2
고부,1
유기발광다이오드,2
액정,2
한상범,1
모회사,2
훙,1
궈,1
중화권,2
하량,13
이창희,1
전자공학,1
뒤처질,2
손바닥,4
스피커,9
닷,1
정가,5
박명순,1
려면,1
이동성,2
스마트홈,1
한영사전,1
오디오북,1
아이파크몰,2
버스터,2
래프팅,6
열기구,2
정글,2
박재완,2
희박,2
한준,2
개천,2
통념,1
지니계수,1
분위,1
지름길,2
대손,1
충당금,1
손익,1
대손충당금,1
특수은행,1
간소,1
규약,3
문체부,3
금년,3
숙박업,1
불시,1
암행,1
맘대로,1
성세,2
주가조작,1
제왕,2
무더기,3
박재경,1
손교,1
빈대,1
임영록,1
저축은행,1
일곱,4
우리금융,1
상고,1
연줄,1
외풍,1
느슨,3
특이,1
후계,3
정해,4
뽐내,2
우르,4
합종연횡,1
스탠더드,2
들보,3
조화롭,2
흑의,3
온건,3
백이,7
터움,1
팡파르,1
분란,1
돌격,1
확연,1
템포,1
역공,1
아빠,6
본색,2
사춘기,4
이준혁,1
지훈,1
분투,3
김윤아,1
약골,1
이윤석,2
한겨울,3
가닥,3
아부,1
지옥,9
아이스하키,31
월드챔피언십,5
엑소,1
북미아이스하키리그,1
순발력,1
지옥문,1
한라,2
체코,9
프라하,4
강팀,2
채널원,1
핀란드,5
리허설,1
알베르빌,1
미네소타,3
쇼트트랙,10
낙오,1
스케이트,1
재범,1
스케이팅,2
캘거리,4
해발고도,1
스피드스케이팅,6
화천,2
무수,1
진천선수촌,4
보드,4
남반구,1
기후,5
프리스타일,5
하프파이프,5
크로스컨트리,5
칠레,1
산티아고,1
모굴,2
페리셔,1
썰매,10
스켈레톤,20
겨루,3
소치,5
타진,3
빅에어,2
혼성,5
매스스타트,4
나가노,2
겨룬,2
착지,2
짜릿함,1
레인,5
피니시,1
코너링,2
이승훈,2
거머,2
엔드,3
겨루던,1
박진,1
알파인스키,4
슬로프,1
겨뤄,1
평행,1
입장권,14
치인,4
피겨스케이팅,13
인과,3
설상,4
가인,1
여량,1
기량,6
강릉시청,1
스폰서,6
최상급,1
선수단,15
수소차,3
투싼,2
원윤,3
서영우,3
양웅,1
창희,1
동체,1
섀시,3
타임,4
빅토리,1
강인,1
청색,2
적색,1
동성,2
본체,2
겨울스포츠,3
점핑,1
플라잉,1
노르딕,1
김연아,4
동계올림픽,3
이상화,2
모태범,1
역동,2
플라자,2
상징물,1
성화,11
금빛,2
배지,4
슬로건,6
겨울철,2
폭설,2
격벽,2
캡,1
빗물,1
버너,1
폭우,1
폐회식,6
유려,1
손잡이,1
봉송,2
양수,2
지구촌,3
근화동,1
레고랜드,4
내레이션,2
정승환,2
장애인올림픽,2
시브,3
블레이드,1
마그네슘,1
합금,1
신소재,1
기동,3
퍽,1
드리블,1
탄소배출권,2
메가와트,1
풍력,3
응원,16
영상편지,1
사도,3
모굴스키,5
최재우,2
신인상,2
김호준,2
꿈지기,1
전폭,2
루카,2
프라,3
고마움,2
선구자,1
기하,2
통신망,6
화질,4
각축,1
망은,1
폭주,3
중추신경,1
토리노,1
리우,5
유선,2
롱텀,1
에볼루션,3
스키점프대,1
칩,1
싱크,1
옴,2
요구사항,1
전기통신,1
표준,27
평지,1
험난,2
태블릿,12
앵글,2
단말,3
동계,5
트윈타워,1
인쇄물,1
옥외광고,2
태릉선수촌,15
디오스,1
성빈,4
메인,4
차준,2
엠블럼,1
머그컵,1
텀블러,1
스낵,1
팝업,1
스토어,10
신동빈,3
구닐,1
린드,1
베리,1
이희범,1
심석희,1
피겨,6
최다빈,4
임은수,1
김예림,4
아이스하키팀,2
확고,7
백지선,2
윤종규,2
정몽원,1
신홍섭,1
상존,1
밑거름,2
큐어,1
케이크,2
알프스,2
트레킹,8
정선,12
정동,3
심곡,3
천연기념물,3
단구,3
수려,3
목장,19
단풍,1
고원지대,1
선선,1
드넓,4
초지,4
떼,5
한가롭,1
삼양,1
타조,1
풀밭,1
순응,1
트랙터,1
산책로,3
덤,2
전나무,1
창건,2
월정사,3
상원사,2
저절로,1
템플스테이,1
타종,1
발우공양,1
백룡동굴,2
동굴,11
생태,12
동강,1
진귀,1
종유석,3
석순,2
석주,1
꽃밭,1
효석,1
전망대,4
평창동,1
강민,1
물고기,3
오죽헌,1
강동면,1
호인,1
지각,1
변동,3
자판기,1
경포,4
경포해수욕장,1
백사,8
인산인해,2
우길,7
백두대간,1
산맥,1
축음기,1
에디슨,1
하슬라,1
아쿠아리움,1
목원,1
모래시계,1
화암,3
정선군,1
토속,2
물씬,1
인심,1
장날,1
정선아리랑,1
떡메,1
산나물,1
부꾸미,1
전병,1
콧등,1
아릿,1
정취,6
레일바이크,3
탑승객,2
정선선,1
구절리역,2
아우라지역,2
송천,1
기암,5
수채화,1
여치,1
어름치,1
병방치,3
급부,1
강화유리,1
구름,2
스릴,1
와이어,1
익스트림,1
레포츠,1
대자연,1
석회석,1
유벽,1
부처상,1
장군석,1
기묘,1
함백산,1
삼척,3
마인,1
캐던,1
탄광,2
컨베이어,1
벨트,2
갱도,1
타볼,1
전정,1
흥이,2
복선,8
오대천,1
국철,2
만종역,1
강릉역,2
용산역,2
시운전,2
착공,5
청량리,3
무궁화호,2
반나절,2
교통량,1
분산,7
북단,2
신들,1
